vacancy_id,name,company_id,salary_from,salary_to,salary_currency,url
125213381,Мерчендайзер-грузчик (рп. Сосновка),196621,42496,52098,RUR,https://hh.ru/vacancy/125213381
124541581,"Продавец-кассир, г. Северодвинск",196621,53400,,RUR,https://hh.ru/vacancy/124541581
124576430,Продавец-кассир (м. Красносельская),196621,68000,75000,RUR,https://hh.ru/vacancy/124576430
124578497,Продавец-кассир,196621,68000,75000,RUR,https://hh.ru/vacancy/124578497
124956327,Кассир,196621,68000,75000,RUR,https://hh.ru/vacancy/124956327
122948565,"Мерчендайзер-грузчик (Сочи, Донская, 3)",196621,51700,54700,RUR,https://hh.ru/vacancy/122948565
124331549,"Мерчандайзер (Тельмана, 9)",196621,61000,,RUR,https://hh.ru/vacancy/124331549
123467868,Продавец-кассир (г. ОБЬ),196621,53000,58000,RUR,https://hh.ru/vacancy/123467868
125040955,Мерчендайзер-грузчик (Архипо-Осиповка),196621,51700,54700,RUR,https://hh.ru/vacancy/125040955
125130253,Заведующий магазином (г. Боготол),196621,65000,,RUR,https://hh.ru/vacancy/125130253
124264893,Продавец-кассир,196621,53000,62000,RUR,https://hh.ru/vacancy/124264893
124294874,Мерчендайзер-грузчик (м. Технологический институт),196621,60900,,RUR,https://hh.ru/vacancy/124294874
125037527,"Продавец-кассир (г. Белебей, ул. В.Н.Травницкого, зд. 8)",196621,40000,53500,RUR,https://hh.ru/vacancy/125037527
121234446,Администратор (ул. Поцелуева д. 2),196621,49700,90000,RUR,https://hh.ru/vacancy/121234446
123481037,Заведующий магазином (рп. Токаревка),196621,68700,89000,RUR,https://hh.ru/vacancy/123481037
124093561,"Продавец-кассир (г. Кувшиново,б-вар Пионерский,зд.11)",196621,42500,52100,RUR,https://hh.ru/vacancy/124093561
124282231,Продавец-Кассир магазина,196621,59900,,RUR,https://hh.ru/vacancy/124282231
124475858,Мерчендайзер-грузчик (м. Горьковская),196621,60900,70200,RUR,https://hh.ru/vacancy/124475858
124486692,"Продавец-кассир (пгт. Мартюш, Гагарина 16\18)",196621,42000,50000,RUR,https://hh.ru/vacancy/124486692
124750274,Мерчендайзер-грузчик (ст-ца Марьянская),196621,38900,41900,RUR,https://hh.ru/vacancy/124750274
124036938,"Администратор магазина (Екатеринбург, Хрустальная 35а)",196621,53000,70500,RUR,https://hh.ru/vacancy/124036938
124340749,"Администратор (Краснодар, Буденного, 123)",196621,52800,60500,RUR,https://hh.ru/vacancy/124340749
125046151,Кассир (г. Карачев),196621,40900,50200,RUR,https://hh.ru/vacancy/125046151
124306807,Администратор магазина (м. Алтуфьево),196621,75000,82000,RUR,https://hh.ru/vacancy/124306807
124355837,"Продавец-кассир, г. Москва",196621,68000,,RUR,https://hh.ru/vacancy/124355837
124366030,Заведующий магазином (Сатка),196621,63500,103500,RUR,https://hh.ru/vacancy/124366030
124475628,Администратор (Кировский завод),196621,66000,73600,RUR,https://hh.ru/vacancy/124475628
124487578,"Мерчендайзер-грузчик (с. Супсех, ул. Советская, 1а)",196621,50050,53050,RUR,https://hh.ru/vacancy/124487578
124808466,Администратор,196621,45400,75000,RUR,https://hh.ru/vacancy/124808466
124824974,Продавец-кассир (г. Майский),196621,31666,34666,RUR,https://hh.ru/vacancy/124824974
124964087,"Продавец-кассир (г. Елец, ТЦ Клен)",196621,42000,51500,RUR,https://hh.ru/vacancy/124964087
125021719,"Мерчандайзер-грузчик (Нижняя Тура, Усошина 2\1)",196621,43000,50000,RUR,https://hh.ru/vacancy/125021719
125101208,Мерчендайзер-грузчик (г.Светлоград),196621,35200,38200,RUR,https://hh.ru/vacancy/125101208
124365317,Заведующий магазином (Васюринская),196621,66000,85500,RUR,https://hh.ru/vacancy/124365317
124484717,"Продавец-кассир, г. Пудож",196621,42400,,RUR,https://hh.ru/vacancy/124484717
123631984,Мерчендайзер-грузчик (п. Строитель),196621,42496,52098,RUR,https://hh.ru/vacancy/123631984
123806403,Администратор (г. Болгар),196621,58960,114160,RUR,https://hh.ru/vacancy/123806403
123915009,"Продавец-кассир (с. Супсех, ул. Советская, 1а)",196621,47850,50850,RUR,https://hh.ru/vacancy/123915009
124183976,Продавец-кассир (м. Крымская),196621,68000,75000,RUR,https://hh.ru/vacancy/124183976
124415970,Мерчендайзер-грузчик (с. Александровское),196621,35200,38200,RUR,https://hh.ru/vacancy/124415970
125004447,Администратор магазина (г. Ясный),196621,37100,42100,RUR,https://hh.ru/vacancy/125004447
125077940,Тракторист на склад,196621,70900,70900,RUR,https://hh.ru/vacancy/125077940
122086616,Мерчендайзер-грузчик в село Завьялово,196621,46000,66000,RUR,https://hh.ru/vacancy/122086616
123213166,Мерчандайзер(м.Свиблово),196621,68000,75000,RUR,https://hh.ru/vacancy/123213166
123487640,Администратор магазина (рп. Токаревка),196621,45700,58500,RUR,https://hh.ru/vacancy/123487640
123635431,Мерчендайзер-грузчик ( Нагаево ),196621,39000,43300,RUR,https://hh.ru/vacancy/123635431
124755847,Администратор магазина (с. Новопетровское),196621,60000,72000,RUR,https://hh.ru/vacancy/124755847
125017660,Мерчендайзер-грузчик (рп.Сузун),196621,48000,53000,RUR,https://hh.ru/vacancy/125017660
125116286,Заведующий магазином,196621,62000,102000,RUR,https://hh.ru/vacancy/125116286
121995746,Грузчик - мерчендайзер (г. Тейково),196621,41500,50900,RUR,https://hh.ru/vacancy/121995746
123979778,Грузчик в магазин,196621,51000,,RUR,https://hh.ru/vacancy/123979778
124163628,Администратор магазина,196621,49000,65500,RUR,https://hh.ru/vacancy/124163628
124407970,Грузчик - мерчендайзер,196621,53000,62000,RUR,https://hh.ru/vacancy/124407970
125151736,Мерчендайзер-грузчик (Мысхако),196621,51700,54700,RUR,https://hh.ru/vacancy/125151736
123531726,Администратор/Старший продавец-кассир (м. Обводный канал),196621,66000,,RUR,https://hh.ru/vacancy/123531726
124021914,Мерчендайзер (п. Строитель),196621,42500,52100,RUR,https://hh.ru/vacancy/124021914
124161988,Администратор (Комсомольская),196621,68300,90000,RUR,https://hh.ru/vacancy/124161988
124729500,Администратор магазина (м. Бибирево),196621,75000,82000,RUR,https://hh.ru/vacancy/124729500
123550177,Администратор магазина (м.Аэропорт),196621,75500,82000,RUR,https://hh.ru/vacancy/123550177
123550738,Администратор магазина (г. Королёв),196621,75500,82500,RUR,https://hh.ru/vacancy/123550738
124111630,"Мерчандайзер (ул. Ленина, 2а)",196621,57700,,RUR,https://hh.ru/vacancy/124111630
124539927,Продавец-кассир (г. Одинцово),196621,68000,75000,RUR,https://hh.ru/vacancy/124539927
123414599,"Продавец-кассир, м. Елизаровская",196621,59900,,RUR,https://hh.ru/vacancy/123414599
125198899,Продавец-кассир (автовокзал Новомосковск),196621,45000,55200,RUR,https://hh.ru/vacancy/125198899
123846769,Грузчик-мерчандайзер (г. Цивильск),196621,41400,49200,RUR,https://hh.ru/vacancy/123846769
124404401,Продавец-кассир (м.Савёловская),196621,68000,75500,RUR,https://hh.ru/vacancy/124404401
124475533,Администратор магазина,196621,75500,82500,RUR,https://hh.ru/vacancy/124475533
124312580,Грузчик - мерчендайзер,196621,53000,62000,RUR,https://hh.ru/vacancy/124312580
124378887,"Администратор магазина (г.Пермь, ул. Хабаровская 143 б)",196621,47500,63500,RUR,https://hh.ru/vacancy/124378887
124627473,Администратор магазина (м. Проспект Вернадского),196621,75000,82000,RUR,https://hh.ru/vacancy/124627473
124944779,Мерчандайзер,196621,65400,,RUR,https://hh.ru/vacancy/124944779
124768474,"Продавец-кассир ( Голицыно, Можайское шоссе, 158)",196621,60000,67000,RUR,https://hh.ru/vacancy/124768474
124831958,"Продавец-Кассир магазина (Дунайский,д.27,к.1,стр.1)",196621,59900,,RUR,https://hh.ru/vacancy/124831958
123823740,Заведующий магазином,196621,61000,66000,RUR,https://hh.ru/vacancy/123823740
124524351,Мерчендайзер-грузчик в г. Можга,196621,46000,66000,RUR,https://hh.ru/vacancy/124524351
124578727,Администратор магазина (м. Борисово),196621,75000,82000,RUR,https://hh.ru/vacancy/124578727
124628223,"Администратор ( г.Нариманов,ул.Центральная)",196621,46300,90000,RUR,https://hh.ru/vacancy/124628223
124953052,"Продавец-кассир (Открытие магазина, Супсех)",196621,47800,50800,RUR,https://hh.ru/vacancy/124953052
125060854,Продавец-кассир ( г. Ахтубинск ),196621,41500,49200,RUR,https://hh.ru/vacancy/125060854
125087668,Мерчендайзер-грузчик (с. Архипо - Осиповка),196621,51700,54700,RUR,https://hh.ru/vacancy/125087668
125235540,Администратор магазина (г. Каменск-Шахтинский),196621,48620,53720,RUR,https://hh.ru/vacancy/125235540
125238635,Мерчендайзер-грузчик (г. Ишимбай),196621,40500,54500,RUR,https://hh.ru/vacancy/125238635
124449877,"Продавец-кассир (г.Лыткарино,ул.Ленина,д.2б)",196621,68000,75000,RUR,https://hh.ru/vacancy/124449877
125041427,"Заведующий магазином (Открытие, Архипо-Осиповка)",196621,68000,90000,RUR,https://hh.ru/vacancy/125041427
123452525,Мерчендайзер-грузчик (Открытие магазина),196621,44550,47550,RUR,https://hh.ru/vacancy/123452525
124276082,Администратор (г. Мурино),196621,66000,73600,RUR,https://hh.ru/vacancy/124276082
124853444,Продавец-кассир,196621,43000,57500,RUR,https://hh.ru/vacancy/124853444
125242811,Мерчендайзер-грузчик (г. Новочеркасск),196621,44000,47000,RUR,https://hh.ru/vacancy/125242811
125255485,Продавец-кассир (Магнитогорск),196621,43000,57500,RUR,https://hh.ru/vacancy/125255485
124218678,Мерчендайзер-грузчик (г. Рассказово),196621,42496,52098,RUR,https://hh.ru/vacancy/124218678
124295193,Продавец-кассир,196621,68000,75000,RUR,https://hh.ru/vacancy/124295193
122363797,Продавец-кассир ( г. Каменка ),196621,42700,50500,RUR,https://hh.ru/vacancy/122363797
124384108,"Администратор/Старший продавец-кассир, г. Всеволожск",196621,59600,,RUR,https://hh.ru/vacancy/124384108
124530452,Продавец-кассир (г.Новоалександровск),196621,34300,37300,RUR,https://hh.ru/vacancy/124530452
122380818,Продавец-кассир (г. Железноводск),196621,45650,48650,RUR,https://hh.ru/vacancy/122380818
124184141,Администратор,196621,75500,82500,RUR,https://hh.ru/vacancy/124184141
124268117,"Мерчандайзер-грузчик (г. Нижняя Салда, ул. Ломоносова 10)",196621,43000,58000,RUR,https://hh.ru/vacancy/124268117
124289208,Продавец-кассир,196621,42000,56000,RUR,https://hh.ru/vacancy/124289208
124448804,"Мерчандайзер-Грузчик (Новое Ступино, Преображенский проспект, 12А)",196621,53000,62000,RUR,https://hh.ru/vacancy/124448804
124549391,Администратор магазина,196621,46000,59000,RUR,https://hh.ru/vacancy/124549391
124604389,Грузчик-мерчендайзер (м. Матвеевская),196621,68000,75000,RUR,https://hh.ru/vacancy/124604389
121440160,Продавец-кассир (г. Кисловодск),196621,45650,48650,RUR,https://hh.ru/vacancy/121440160
123682233,"Продавец-кассир (пгт. Яблоновский, ул. Гагарина)",196621,46475,49475,RUR,https://hh.ru/vacancy/123682233
124228236,Продавец-кассир (г. Моздок),196621,31670,34670,RUR,https://hh.ru/vacancy/124228236
124289427,Мерчандайзер - грузчик в Г.Москва,196621,68000,,RUR,https://hh.ru/vacancy/124289427
124322909,Продавец-кассир (Смоленская),196621,37300,40300,RUR,https://hh.ru/vacancy/124322909
124606572,"Мерчендайзер-грузчик (г. Галич, открытие)",196621,42300,51900,RUR,https://hh.ru/vacancy/124606572
124827294,Продавец-кассир (г. Нариманов),196621,41500,49200,RUR,https://hh.ru/vacancy/124827294
124874278,Грузчик - Мерчендайзер (п. Борисоглебский),196621,43895,53744,RUR,https://hh.ru/vacancy/124874278
124856859,Продавец - Кассир (г. Фурманов),196621,40500,49700,RUR,https://hh.ru/vacancy/124856859
123226583,"Администратор, п. Сосново",196621,59600,,RUR,https://hh.ru/vacancy/123226583
124603641,"Администратор (г. Горячий Ключ, ул. Ворошилова)",196621,54120,61120,RUR,https://hh.ru/vacancy/124603641
124964103,Администратор магазина (c. Боринское ул. Ленина),196621,46600,59500,RUR,https://hh.ru/vacancy/124964103
125148211,Мерчендайзер-грузчик (ст-ца Выселки),196621,38900,41900,RUR,https://hh.ru/vacancy/125148211
125236004,Мерчендайзер-Грузчик в г. Санкт-Петербург,196621,60900,70200,RUR,https://hh.ru/vacancy/125236004
123925883,"Администратор / Старший продавец (г.Яровое, кв-л А, д. 29)",196621,51100,58100,RUR,https://hh.ru/vacancy/123925883
124628788,"Продавец-кассир, г. Сосново",196621,54200,,RUR,https://hh.ru/vacancy/124628788
124838803,Мерчендайзер-грузчик (м. Комендантский проспект),196621,60900,,RUR,https://hh.ru/vacancy/124838803
124259943,"Продавец-кассир (Удмуртская, 105А)",196621,45400,53600,RUR,https://hh.ru/vacancy/124259943
125137806,Мерчендайзер (Сходненская),196621,63000,75000,RUR,https://hh.ru/vacancy/125137806
124384275,"Продавец-кассир, г. Пушкин",196621,59900,,RUR,https://hh.ru/vacancy/124384275
124489598,Продавец-кассир (ст-ца Гиагинская),196621,35979,38979,RUR,https://hh.ru/vacancy/124489598
124640549,"Продавец-кассир (ул. им. Могилевича, д.9)",196621,45400,53600,RUR,https://hh.ru/vacancy/124640549
124284077,Мерчендайзер-грузчик,196621,68000,75000,RUR,https://hh.ru/vacancy/124284077
125088289,Мерчендайзер-грузчик (с. Супсех),196621,50000,53000,RUR,https://hh.ru/vacancy/125088289
124185734,Старший продавец-кассир (м. Нагатинская),196621,75500,82500,RUR,https://hh.ru/vacancy/124185734
124307234,"Продавец-кассир (пгт Усть-Кинельский, ул. Шоссейная 99Г)",196621,50000,55000,RUR,https://hh.ru/vacancy/124307234
124627286,Администратор магазина (м. Улица Старокачаловская),196621,75000,82000,RUR,https://hh.ru/vacancy/124627286
124333070,"Администратор ( ул. Шоссейная, 15)",196621,66000,,RUR,https://hh.ru/vacancy/124333070
124382203,Администратор (м. Юго-западная),196621,75500,82500,RUR,https://hh.ru/vacancy/124382203
123536950,Продавец-кассир в магазин,196621,44600,52800,RUR,https://hh.ru/vacancy/123536950
124764651,Мерчендайзер-грузчик,196621,44500,59500,RUR,https://hh.ru/vacancy/124764651
123585332,Продавец-кассир (г.Минеральные Воды),196621,45650,48650,RUR,https://hh.ru/vacancy/123585332
124540111,Заведующий магазином (г.Нефтекумск),196621,65000,84000,RUR,https://hh.ru/vacancy/124540111
123585168,Администратор магазина (г. Шахты),196621,48620,53720,RUR,https://hh.ru/vacancy/123585168
124164091,Консультант OpenText,196621,,,,https://hh.ru/vacancy/124164091
124781552,"Администратор(Часцы, Можайское шоссе, 10/1)",196621,68000,75000,RUR,https://hh.ru/vacancy/124781552
125154832,Мерчендайзер-грузчик (г. Минеральные Воды),196621,46750,49750,RUR,https://hh.ru/vacancy/125154832
124256251,Мерчандайзер-грузчик (Челябинск),196621,45000,60000,RUR,https://hh.ru/vacancy/124256251
125210313,Рабочий склада на РЦ,196621,100000,,RUR,https://hh.ru/vacancy/125210313
124163165,"Заведующий магазином (г. Краснодар, ул. Российская, 288)",196621,68000,92300,RUR,https://hh.ru/vacancy/124163165
124274900,Заведующий магазином (г. Зеленоград),196621,87000,,RUR,https://hh.ru/vacancy/124274900
125088161,Продавец-кассир (с.Супсех),196621,47800,50800,RUR,https://hh.ru/vacancy/125088161
125131644,Рабочий склада,196621,70000,,RUR,https://hh.ru/vacancy/125131644
125150355,Мерчендайзер-грузчик (Кыштым),196621,44500,59500,RUR,https://hh.ru/vacancy/125150355
124275139,Мерчендайзер-грузчик (ст-ца Васюринская),196621,42800,46100,RUR,https://hh.ru/vacancy/124275139
124926660,Грузчик - Мерчандайзер (пгт. Знаменка),196621,42500,52100,RUR,https://hh.ru/vacancy/124926660
124587811,Мерчандайзер-грузчик (м. Новые Черемушки),196621,68000,75000,RUR,https://hh.ru/vacancy/124587811
125152338,Продавец-кассир (Супсех),196621,47800,50800,RUR,https://hh.ru/vacancy/125152338
124309361,Продавец-кассир (г. Высоковск),196621,53000,62000,RUR,https://hh.ru/vacancy/124309361
124470930,Продавец-кассир,196621,68000,75000,RUR,https://hh.ru/vacancy/124470930
124537088,Заведующий магазином (г. Нефтекумск),196621,65000,84000,RUR,https://hh.ru/vacancy/124537088
124602391,Мерчендайзер-грузчик (г. Миллерово),196621,44000,47000,RUR,https://hh.ru/vacancy/124602391
124206453,Продавец-кассир (ст-ца Гиагинская),196621,36000,39000,RUR,https://hh.ru/vacancy/124206453
124337043,Мерчендайзер-грузчик (г. Усть-Джегута),196621,33000,36000,RUR,https://hh.ru/vacancy/124337043
124381928,Продавец-кассир в магазин (Ядрин),196621,40500,48100,RUR,https://hh.ru/vacancy/124381928
124356064,Мерчандайзер - Грузчик в Г.Москва,196621,68000,,RUR,https://hh.ru/vacancy/124356064
124075872,Мерчендайзер-грузчик в г. Дзержинск (Попова 22),196621,46700,54000,RUR,https://hh.ru/vacancy/124075872
124577428,"Администратор ( Торговая зона, 5)",196621,66000,,RUR,https://hh.ru/vacancy/124577428
124281074,Мерчендайзер-грузчик (г.Моздок),196621,33000,36000,RUR,https://hh.ru/vacancy/124281074
124326956,Продавец-кассир,196621,57500,67000,RUR,https://hh.ru/vacancy/124326956
123215642,Администратор (Тбилисская),196621,42700,49700,RUR,https://hh.ru/vacancy/123215642
123627374,Администратор/Старший продавец-кассир (п.Строитель),196621,45700,58550,RUR,https://hh.ru/vacancy/123627374
124891433,"Заведующий магазином (Директор магазина, г. Смоленск)",196621,69750,90750,RUR,https://hh.ru/vacancy/124891433
124436013,Заведующий магазином (ст-ца Васюринская),196621,66000,85500,RUR,https://hh.ru/vacancy/124436013
124856849,Грузчик - мерчендайзер (г. Фурманов),196621,41400,50000,RUR,https://hh.ru/vacancy/124856849
122375656,Администратор/Старший продавец-кассир в село Завьялово,196621,46900,63000,RUR,https://hh.ru/vacancy/122375656
123452643,Грузчик-мерчендайзер (г. Новомичуринск),196621,43500,53000,RUR,https://hh.ru/vacancy/123452643
124369564,Заведующий магазином (ст-ца Васюринская),196621,68000,85500,RUR,https://hh.ru/vacancy/124369564
125229294,Продавец-Кассир в г. Санкт-Петербург (м. Новочеркасская),196621,59900,69100,RUR,https://hh.ru/vacancy/125229294
124822312,Администратор (г.Михайловск),196621,39700,45200,RUR,https://hh.ru/vacancy/124822312
124554636,Администратор,196621,43500,58000,RUR,https://hh.ru/vacancy/124554636
125066014,"Грузчик (ул.Белинского,д.7)",196621,46700,53900,RUR,https://hh.ru/vacancy/125066014
124510680,Администратор/старший продавец - кассир (г. Ярцево),196621,48800,61700,RUR,https://hh.ru/vacancy/124510680
124525262,Заведующий Магазином,196621,68000,108000,RUR,https://hh.ru/vacancy/124525262
124902282,Грузчик-мерчендайзер (г. Осташков),196621,43600,53300,RUR,https://hh.ru/vacancy/124902282
124911019,Продавец-кассир (ст. Платнировская),196621,37300,40300,RUR,https://hh.ru/vacancy/124911019
125148670,"Администратор, г. Москва",196621,75500,82500,RUR,https://hh.ru/vacancy/125148670
124083910,Администратор (ст. Тбилисская),196621,42700,49700,RUR,https://hh.ru/vacancy/124083910
124281625,Администратор магазина (г. Химки),196621,75500,82500,RUR,https://hh.ru/vacancy/124281625
124628135,Администратор (Пр. Ветеранов),196621,66000,73600,RUR,https://hh.ru/vacancy/124628135
125034696,Рабочий склада,196621,100000,,RUR,https://hh.ru/vacancy/125034696
125093757,Старший продавец-кассир (г. Котовск),196621,45700,58500,RUR,https://hh.ru/vacancy/125093757
109740880,Администратор (ТЦ Айсберг),196621,44800,70000,RUR,https://hh.ru/vacancy/109740880
124528614,Мерчендайзер-грузчик (г. Нефтекумск),196621,35200,38200,RUR,https://hh.ru/vacancy/124528614
124604273,Продавец-кассир (м. Марьина Роща),196621,68000,75000,RUR,https://hh.ru/vacancy/124604273
124623033,Заведующий магазином (г. Нефтекумск),196621,65000,84000,RUR,https://hh.ru/vacancy/124623033
125235608,Администратор,196621,50500,67500,RUR,https://hh.ru/vacancy/125235608
122083169,"Администратор магазина (г. Грязи, ТЦ Айсберг)",196621,46600,59500,RUR,https://hh.ru/vacancy/122083169
124381761,Администратор (пр-д Лермонтова),196621,49000,75000,RUR,https://hh.ru/vacancy/124381761
124080519,Администратор (пгт. Новомихайловский),196621,54100,61100,RUR,https://hh.ru/vacancy/124080519
124109629,"Заведующий магазином (пр-т Октябрьский, 99)",196621,85400,,RUR,https://hh.ru/vacancy/124109629
124632699,Продавец-кассир (г. Железноводск),196621,45650,48650,RUR,https://hh.ru/vacancy/124632699
124780237,"Мерчендайзер-грузчик (г. Агрыз, ул. К. Маркса)",196621,53350,62920,RUR,https://hh.ru/vacancy/124780237
124786498,Администратор (Отрадное),196621,68300,90000,RUR,https://hh.ru/vacancy/124786498
124814545,"Администратор магазина (п. Романовка, торговая зона, стр. 5)",196621,62600,,RUR,https://hh.ru/vacancy/124814545
125131747,Продавец-кассир (г. Нововоронеж),196621,49600,60720,RUR,https://hh.ru/vacancy/125131747
125153934,"Продавец-кассир (ул. Петренко, 8)",196621,44000,47000,RUR,https://hh.ru/vacancy/125153934
124020254,"Администратор (г. Краснодар, ул. Российская)",196621,52800,60500,RUR,https://hh.ru/vacancy/124020254
124190492,Администратор магазина (г. Аксай),196621,50380,56580,RUR,https://hh.ru/vacancy/124190492
124269709,"Мерчандайзер (пр-т Лиговский, д. 158)",196621,60900,,RUR,https://hh.ru/vacancy/124269709
124778800,"Администратор (пгт. Васильево, ул. Привокзальная)",196621,58960,105000,RUR,https://hh.ru/vacancy/124778800
125045540,Продавец - кассир (ТЦ Мир),196621,40900,50200,RUR,https://hh.ru/vacancy/125045540
123618572,Администратор,196621,60000,82000,RUR,https://hh.ru/vacancy/123618572
124454167,Продавец-кассир (д. Голиково),196621,68000,75000,RUR,https://hh.ru/vacancy/124454167
124704644,Администратор,196621,49000,65500,RUR,https://hh.ru/vacancy/124704644
120642917,"Продавец-кассир (г. Геленджик, ул. Ленина 10/ Островского 6)",196621,50600,53600,RUR,https://hh.ru/vacancy/120642917
124146906,Мерчендайзер (Отрадное),196621,63000,70000,RUR,https://hh.ru/vacancy/124146906
124384330,"Мерчандайзер-грузчик, г. Нижний Новгород",196621,46700,,RUR,https://hh.ru/vacancy/124384330
124873155,"Грузчик - мерчендайзер (г. Иваново, Текстильщиков пр-кт, д. 80)",196621,43000,52700,RUR,https://hh.ru/vacancy/124873155
125035027,"Администратор в магазин (г. Белебей, ул. В.Н.Травницкого, зд. 8)",196621,46000,59000,RUR,https://hh.ru/vacancy/125035027
118552860,Продавец-кассир (село Завьялово),196621,41000,59000,RUR,https://hh.ru/vacancy/118552860
124296592,Администратор,196621,75500,82500,RUR,https://hh.ru/vacancy/124296592
124545498,Мерчендайзер-грузчик,196621,37000,49000,RUR,https://hh.ru/vacancy/124545498
124832332,"Мерчандайзер-грузчик (Реж, Красноармейская, 66\1)",196621,43000,50000,RUR,https://hh.ru/vacancy/124832332
124669225,Администратор магазина (м.Академическая),196621,,82500,RUR,https://hh.ru/vacancy/124669225
125220766,Мерчендайзер-Грузчик (г. Кемерово),196621,48800,53800,RUR,https://hh.ru/vacancy/125220766
124309641,Администратор магазина (г. Домодедово),196621,75500,82500,RUR,https://hh.ru/vacancy/124309641
124590187,"Продавец-кассир (г. Краснодар, ул. им. Стасова)",196621,46500,49500,RUR,https://hh.ru/vacancy/124590187
125148604,Мерчендайзер-грузчик (Выселки),196621,38900,41900,RUR,https://hh.ru/vacancy/125148604
125197530,Грузчик-мерчендайзер (г. Тула),196621,48700,59400,RUR,https://hh.ru/vacancy/125197530
123749436,Администратор магазина (г. Армавир),196621,42700,49700,RUR,https://hh.ru/vacancy/123749436
124007071,"Администратор (пл.Маршала Жукова,д.7)",196621,52100,58900,RUR,https://hh.ru/vacancy/124007071
125125078,Администратор (м.Проспект Вернадского),196621,,82500,RUR,https://hh.ru/vacancy/125125078
124184912,Грузчик-мерчендайзер (м. Раменки),196621,68000,75000,RUR,https://hh.ru/vacancy/124184912
123848055,Продавец-кассир (ТЦ Хэппи Молл),196621,43200,51200,RUR,https://hh.ru/vacancy/123848055
125100250,Администратор (ст-ца Кущевская),196621,42700,49700,RUR,https://hh.ru/vacancy/125100250
120266660,Продавец-кассир (г. Белокуриха),196621,36100,,RUR,https://hh.ru/vacancy/120266660
123687938,Менеджер по торговому и стеллажному оборудованию,196621,,,,https://hh.ru/vacancy/123687938
124272900,Продавец-кассир,196621,63000,70000,RUR,https://hh.ru/vacancy/124272900
124309595,Продавец-кассир,196621,40000,53500,RUR,https://hh.ru/vacancy/124309595
124854827,Администратор/Старший продавец-кассир (г. Старица ),196621,46800,59750,RUR,https://hh.ru/vacancy/124854827
124970011,Администратор (г. Воронеж),196621,53800,67000,RUR,https://hh.ru/vacancy/124970011
125201682,"Администратор магазина (пр-т Индустриальный,д.34)",196621,66000,,RUR,https://hh.ru/vacancy/125201682
125229419,Продавец-Кассир в г. Павлово,196621,45200,52200,RUR,https://hh.ru/vacancy/125229419
124289013,"Администратор магазина (г.Подольск,пр-т Юных Ленинцев,д.70)",196621,75500,82500,RUR,https://hh.ru/vacancy/124289013
124441533,Заведующий магазином,196621,87000,,RUR,https://hh.ru/vacancy/124441533
125236811,Продавец-кассир,196621,44500,59500,RUR,https://hh.ru/vacancy/125236811
124676815,"Продавец-кассир, п. Сосново",196621,54200,,RUR,https://hh.ru/vacancy/124676815
124870037,Администратор магазина (г Гурьевск),196621,49200,56200,RUR,https://hh.ru/vacancy/124870037
125155041,"Продавец-кассир (ст. Новотитаровская, Ленина,141/1)",196621,41000,44300,RUR,https://hh.ru/vacancy/125155041
123709058,"Администратор (г. Нижняя Салда, Ломоносова 10)",196621,50000,60000,RUR,https://hh.ru/vacancy/123709058
124147183,Продавец-кассир (Савеловская),196621,63000,70000,RUR,https://hh.ru/vacancy/124147183
124338400,Администратор (Воронеж),196621,53800,65000,RUR,https://hh.ru/vacancy/124338400
124530813,Продавец-кассир (г.Беслан),196621,31670,34670,RUR,https://hh.ru/vacancy/124530813
125239047,Продавец-кассир (г. Каменск-Шахтинский),196621,42350,45350,RUR,https://hh.ru/vacancy/125239047
124779509,Мерчендайзер-грузчик (г. Новочеркасск),196621,44000,47000,RUR,https://hh.ru/vacancy/124779509
124960508,Администратор магазина (г. Щелково),196621,68000,75000,RUR,https://hh.ru/vacancy/124960508
125082977,Заведующий магазином в г. Апатиты,196621,87300,107400,RUR,https://hh.ru/vacancy/125082977
125115473,Продавец-кассир (Новотитаровская),196621,41000,44300,RUR,https://hh.ru/vacancy/125115473
117433940,Продавец-кассир (Ленинский р-н),196621,39800,47300,RUR,https://hh.ru/vacancy/117433940
123452495,Продавец-кассир (г. Новомичуринск),196621,42500,52000,RUR,https://hh.ru/vacancy/123452495
124110093,"Администратор (Торговая зона, 5)",196621,66000,,RUR,https://hh.ru/vacancy/124110093
124162527,Продавец-кассир (г. Починок),196621,42000,51500,RUR,https://hh.ru/vacancy/124162527
124334034,"Грузчик-мерчендайзер (г.Высоковск,ул.Владыкина,д.15-А)",196621,53000,62000,RUR,https://hh.ru/vacancy/124334034
124874143,Продавец-кассир (г. Кондратово),196621,42000,56000,RUR,https://hh.ru/vacancy/124874143
125208535,"Администратор/старший продавец-кассир (г. Тула, Спасская Церковь)",196621,54400,67250,RUR,https://hh.ru/vacancy/125208535
122158233,Продавец-кассир (г. Железноводск),196621,45650,48650,RUR,https://hh.ru/vacancy/122158233
124454907,"Администратор магазина (ул. Ленина, д.181д)",196621,45600,65000,RUR,https://hh.ru/vacancy/124454907
124928661,Продавец-кассир (г. Кременки),196621,42500,52000,RUR,https://hh.ru/vacancy/124928661
121187431,Мерчендайзер-грузчик (Новомихайловский),196621,50000,53000,RUR,https://hh.ru/vacancy/121187431
123913325,Администратор магазина (г. Новочеркасск),196621,41800,46900,RUR,https://hh.ru/vacancy/123913325
